,id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count
1066,1067,one star. bad experience. average product.,66,37,13-04-2023 08:04,April 14,yes,1
1067,1068,love this product. best purchase ever.,71,37,13-04-2023 08:04,April 14,no,3
1068,1069,does not work. missing features.,72,37,13-04-2023 08:04,April 14,yes,1
1069,1070,awful. would not recommend.,75,37,13-04-2023 08:04,April 14,no,2
1070,1071,great value. amazing features.,76,37,13-04-2023 08:04,April 14,no,4
1071,1072,average product. fantastic.,82,37,13-04-2023 08:04,April 14,yes,2
1072,1073,easy to use. amazing features. it's okay.,84,37,13-04-2023 08:04,April 14,yes,1
1073,1074,bad experience. broke easily. nothing special.,91,37,13-04-2023 08:04,April 14,no,2
1074,1075,amazing features. easy to use.,96,37,13-04-2023 08:04,April 14,yes,0
1075,1076,works perfectly. five stars.,98,37,13-04-2023 08:04,April 14,no,5
1076,1077,neither good nor bad. difficult to use.,4,38,13-04-2023 08:04,April 14,no,6
1077,1078,easy to use. best purchase ever.,5,38,13-04-2023 08:04,April 14,yes,2
1078,1079,five stars. amazing features.,10,38,13-04-2023 08:04,April 14,yes,1
1079,1080,wonderful experience. fantastic. average product.,12,38,13-04-2023 08:04,April 14,no,3
1080,1081,decent for the price. fantastic.,14,38,13-04-2023 08:04,April 14,yes,1
1081,1082,love this product. easy to use.,21,38,13-04-2023 08:04,April 14,no,2
1082,1083,works perfectly. wonderful experience.,24,38,13-04-2023 08:04,April 14,no,4
1083,1084,neither good nor bad. wonderful experience.,27,38,13-04-2023 08:04,April 14,yes,2
1084,1085,best purchase ever. highly recommend. some pros and cons.,30,38,13-04-2023 08:04,April 14,yes,1
1085,1086,customer service was bad. missing features.,35,38,13-04-2023 08:04,April 14,no,2
1086,1087,very disappointed. worst purchase. decent for the price.,36,38,13-04-2023 08:04,April 14,yes,0
1087,1088,works perfectly. highly recommend. some pros and cons.,37,38,13-04-2023 08:04,April 14,no,5
1088,1089,difficult to use. missing features.,38,38,13-04-2023 08:04,April 14,no,6
1089,1090,waste of money. awful. nothing special.,40,38,13-04-2023 08:04,April 14,yes,2
1090,1091,one star. one star.,41,38,13-04-2023 08:04,April 14,yes,1
1091,1092,amazing features. love this product.,46,38,13-04-2023 08:04,April 14,no,3
1092,1093,works perfectly. wonderful experience.,48,38,13-04-2023 08:04,April 14,yes,1
1093,1094,could be better. broke easily.,54,38,13-04-2023 08:04,April 14,no,2
1094,1095,love this product. excellent quality.,57,38,13-04-2023 08:04,April 14,no,4
1095,1096,missing features. very disappointed.,66,38,13-04-2023 08:04,April 14,yes,2
1096,1097,missing features. does not work. decent for the price.,71,38,13-04-2023 08:04,April 14,yes,1
1097,1098,very satisfied. works perfectly.,75,38,13-04-2023 08:04,April 14,no,2
1098,1099,best purchase ever. works perfectly. some pros and cons.,76,38,13-04-2023 08:04,April 14,yes,0
1099,1100,would not recommend. customer service was bad.,78,38,13-04-2023 08:04,April 14,no,5
1100,1101,difficult to use. worst purchase.,87,38,13-04-2023 08:04,April 14,no,6
1101,1102,it's okay. waste of money.,91,38,13-04-2023 08:04,April 14,yes,2
1102,1103,neither good nor bad. waste of money.,93,38,13-04-2023 08:04,April 14,yes,1
1103,1104,very disappointed. one star.,94,38,13-04-2023 08:04,April 14,no,3
1104,1105,broke easily. does not work.,96,38,13-04-2023 08:04,April 14,yes,1
1105,1106,fantastic. five stars. works as expected.,2,39,13-04-2023 08:04,April 14,no,2
1106,1107,awful. terrible product.,5,39,13-04-2023 08:04,April 14,no,4
1107,1108,excellent quality. very satisfied.,11,39,13-04-2023 08:04,April 14,yes,2
1108,1109,amazing features. easy to use. met expectations.,14,39,13-04-2023 08:04,April 14,yes,1
1109,1110,works perfectly. works perfectly.,15,39,13-04-2023 08:04,April 14,no,2
1110,1111,waste of money. waste of money.,21,39,13-04-2023 08:04,April 14,yes,0
1111,1112,very disappointed. terrible product.,24,39,13-04-2023 08:04,April 14,no,5
1112,1113,love this product. best purchase ever.,27,39,13-04-2023 08:04,April 14,no,6
1113,1114,very disappointed. awful.,32,39,13-04-2023 08:04,April 14,yes,2
1114,1115,fantastic. love this product.,36,39,13-04-2023 08:04,April 14,yes,1
1115,1116,fantastic. excellent quality.,41,39,13-04-2023 08:04,April 14,no,3
1116,1117,neither good nor bad. one star.,48,39,13-04-2023 08:04,April 14,yes,1
1117,1118,amazing features. easy to use.,54,39,13-04-2023 08:04,April 14,no,2
1118,1119,very disappointed. worst purchase.,56,39,13-04-2023 08:04,April 14,no,4
1119,1120,missing features. would not recommend.,57,39,13-04-2023 08:04,April 14,yes,2
1120,1121,would not recommend. very disappointed.,60,39,13-04-2023 08:04,April 14,yes,1
1121,1122,missing features. waste of money.,65,39,13-04-2023 08:04,April 14,no,2
1122,1123,bad experience. very disappointed.,66,39,13-04-2023 08:04,April 14,yes,0
1123,1124,very disappointed. very disappointed. nothing special.,67,39,13-04-2023 08:04,April 14,no,5
1124,1125,could be better. awful.,69,39,13-04-2023 08:04,April 14,no,6
1125,1126,would not recommend. very disappointed.,70,39,13-04-2023 08:04,April 14,yes,2
1126,1127,could be better. wonderful experience.,71,39,13-04-2023 08:04,April 14,yes,1
1127,1128,very satisfied. highly recommend.,73,39,13-04-2023 08:04,April 14,no,3
1128,1129,terrible product. worst purchase.,75,39,13-04-2023 08:04,April 14,yes,1
1129,1130,love this product. very satisfied.,76,39,13-04-2023 08:04,April 14,no,2
1130,1131,one star. poor quality.,84,39,13-04-2023 08:04,April 14,no,4
1131,1132,waste of money. missing features.,91,39,13-04-2023 08:04,April 14,yes,2
1132,1133,it's okay. one star.,93,39,13-04-2023 08:04,April 14,yes,1
1133,1134,exceeded expectations. amazing features. works as expected.,95,39,13-04-2023 08:04,April 14,no,2
1134,1135,met expectations. wonderful experience.,5,40,13-04-2023 08:04,April 14,yes,0
1135,1136,decent for the price. works perfectly.,8,40,13-04-2023 08:04,April 14,no,5
1136,1137,some pros and cons. missing features.,12,40,13-04-2023 08:04,April 14,no,6
1137,1138,terrible product. missing features.,14,40,13-04-2023 08:04,April 14,yes,2
1138,1139,does not work. very disappointed.,17,40,13-04-2023 08:04,April 14,yes,1
1139,1140,it's okay. difficult to use.,18,40,13-04-2023 08:04,April 14,no,3
1140,1141,some pros and cons. great value.,19,40,13-04-2023 08:04,April 14,yes,1
1141,1142,average product. broke easily.,20,40,13-04-2023 08:04,April 14,no,2
1142,1143,would not recommend. bad experience. could be better.,21,40,13-04-2023 08:04,April 14,no,4
1143,1144,highly recommend. five stars.,24,40,13-04-2023 08:04,April 14,yes,2
1144,1145,decent for the price. customer service was bad.,32,40,13-04-2023 08:04,April 14,yes,1
1145,1146,one star. worst purchase.,36,40,13-04-2023 08:04,April 14,no,2
1146,1147,awful. one star.,39,40,13-04-2023 08:04,April 14,yes,0
1147,1148,fantastic. great value.,41,40,13-04-2023 08:04,April 14,no,5
1148,1149,missing features. very disappointed. could be better.,46,40,13-04-2023 08:04,April 14,no,6
1149,1150,waste of money. worst purchase.,54,40,13-04-2023 08:04,April 14,yes,2
1150,1151,does not work. awful.,57,40,13-04-2023 08:04,April 14,yes,1
1151,1152,would not recommend. missing features. some pros and cons.,65,40,13-04-2023 08:04,April 14,no,3
1152,1153,met expectations. excellent quality.,66,40,13-04-2023 08:04,April 14,yes,1
1153,1154,works as expected. amazing features.,67,40,13-04-2023 08:04,April 14,no,2
1154,1155,love this product. wonderful experience.,71,40,13-04-2023 08:04,April 14,no,4
1155,1156,difficult to use. terrible product.,75,40,13-04-2023 08:04,April 14,yes,2
1156,1157,bad experience. awful.,76,40,13-04-2023 08:04,April 14,yes,1
1157,1158,does not work. broke easily.,79,40,13-04-2023 08:04,April 14,no,2
1158,1159,fantastic. works perfectly. works as expected.,82,40,13-04-2023 08:04,April 14,yes,0
1159,1160,poor quality. customer service was bad.,91,40,13-04-2023 08:04,April 14,no,5
1160,1161,easy to use. works perfectly.,95,40,13-04-2023 08:04,April 14,no,6
1161,1162,terrible product. difficult to use.,96,40,13-04-2023 08:04,April 14,yes,2
1162,1163,difficult to use. does not work. could be better.,5,41,13-04-2023 08:04,April 14,yes,1
1163,1164,terrible product. one star. average product.,9,41,13-04-2023 08:04,April 14,no,3
1164,1165,nothing special. waste of money.,14,41,13-04-2023 08:04,April 14,yes,1
1165,1166,difficult to use. waste of money. works as expected.,21,41,13-04-2023 08:04,April 14,no,2
1166,1167,excellent quality. love this product.,22,41,13-04-2023 08:04,April 14,no,4
1167,1168,easy to use. easy to use. decent for the price.,24,41,13-04-2023 08:04,April 14,yes,2
1168,1169,five stars. works perfectly.,27,41,13-04-2023 08:04,April 14,yes,1
1169,1170,fantastic. exceeded expectations.,35,41,13-04-2023 08:04,April 14,no,2
1170,1171,missing features. awful.,36,41,13-04-2023 08:04,April 14,yes,0
1171,1172,customer service was bad. would not recommend. average product.,38,41,13-04-2023 08:04,April 14,no,5
1172,1173,great value. best purchase ever.,41,41,13-04-2023 08:04,April 14,no,6
1173,1174,very disappointed. worst purchase.,44,41,13-04-2023 08:04,April 14,yes,2
1174,1175,amazing features. very satisfied.,48,41,13-04-2023 08:04,April 14,yes,1
1175,1176,worst purchase. bad experience.,50,41,13-04-2023 08:04,April 14,no,3
1176,1177,excellent quality. five stars.,54,41,13-04-2023 08:04,April 14,yes,1
1177,1178,does not work. worst purchase. could be better.,57,41,13-04-2023 08:04,April 14,no,2
1178,1179,met expectations. fantastic.,63,41,13-04-2023 08:04,April 14,no,4
1179,1180,works perfectly. works perfectly.,66,41,13-04-2023 08:04,April 14,yes,2
1180,1181,worst purchase. poor quality. some pros and cons.,70,41,13-04-2023 08:04,April 14,yes,1
1181,1182,broke easily. awful.,71,41,13-04-2023 08:04,April 14,no,2
1182,1183,met expectations. does not work.,72,41,13-04-2023 08:04,April 14,yes,0
1183,1184,best purchase ever. amazing features.,75,41,13-04-2023 08:04,April 14,no,5
1184,1185,love this product. easy to use.,76,41,13-04-2023 08:04,April 14,no,6
1185,1186,broke easily. worst purchase. neither good nor bad.,78,41,13-04-2023 08:04,April 14,yes,2
1186,1187,worst purchase. difficult to use. decent for the price.,82,41,13-04-2023 08:04,April 14,yes,1
1187,1188,broke easily. difficult to use.,84,41,13-04-2023 08:04,April 14,no,3
1188,1189,best purchase ever. easy to use. could be better.,87,41,13-04-2023 08:04,April 14,yes,1
1189,1190,works as expected. awful.,91,41,13-04-2023 08:04,April 14,no,2
1190,1191,awful. terrible product.,93,41,13-04-2023 08:04,April 14,no,4
1191,1192,bad experience. worst purchase.,96,41,13-04-2023 08:04,April 14,yes,2
1192,1193,customer service was bad. broke easily.,98,41,13-04-2023 08:04,April 14,yes,1
1193,1194,works perfectly. exceeded expectations.,3,42,13-04-2023 08:04,April 14,no,2
1194,1195,great value. five stars.,5,42,13-04-2023 08:04,April 14,yes,0
1195,1196,highly recommend. great value.,8,42,13-04-2023 08:04,April 14,no,5
1196,1197,awful. customer service was bad.,14,42,13-04-2023 08:04,April 14,no,6
1197,1198,terrible product. waste of money.,15,42,13-04-2023 08:04,April 14,yes,2
1198,1199,broke easily. worst purchase.,17,42,13-04-2023 08:04,April 14,yes,1
1199,1200,fantastic. exceeded expectations.,19,42,13-04-2023 08:04,April 14,no,3
1200,1201,would not recommend. broke easily.,21,42,13-04-2023 08:04,April 14,yes,1
1201,1202,excellent quality. amazing features. it's okay.,24,42,13-04-2023 08:04,April 14,no,2
1202,1203,waste of money. very disappointed.,26,42,13-04-2023 08:04,April 14,no,4
1203,1204,worst purchase. terrible product. works as expected.,36,42,13-04-2023 08:04,April 14,yes,2
1204,1205,awful. does not work.,41,42,13-04-2023 08:04,April 14,yes,1
1205,1206,highly recommend. great value. some pros and cons.,42,42,13-04-2023 08:04,April 14,no,2
1206,1207,some pros and cons. excellent quality.,43,42,13-04-2023 08:04,April 14,yes,0
1207,1208,fantastic. amazing features.,47,42,13-04-2023 08:04,April 14,no,5
1208,1209,met expectations. great value.,48,42,13-04-2023 08:04,April 14,no,6
1209,1210,one star. bad experience.,54,42,13-04-2023 08:04,April 14,yes,2
1210,1211,wonderful experience. works perfectly.,57,42,13-04-2023 08:04,April 14,yes,1
1211,1212,very disappointed. awful.,62,42,13-04-2023 08:04,April 14,no,3
1212,1213,amazing features. wonderful experience.,63,42,13-04-2023 08:04,April 14,yes,1
1213,1214,broke easily. very disappointed. decent for the price.,65,42,13-04-2023 08:04,April 14,no,2
1214,1215,neither good nor bad. exceeded expectations.,66,42,13-04-2023 08:04,April 14,no,4
1215,1216,wonderful experience. wonderful experience. average product.,67,42,13-04-2023 08:04,April 14,yes,2
1216,1217,excellent quality. five stars. works as expected.,71,42,13-04-2023 08:04,April 14,yes,1
1217,1218,decent for the price. highly recommend.,75,42,13-04-2023 08:04,April 14,no,2
1218,1219,love this product. five stars. met expectations.,76,42,13-04-2023 08:04,April 14,yes,0
1219,1220,customer service was bad. bad experience.,91,42,13-04-2023 08:04,April 14,no,5
1220,1221,neither good nor bad. love this product.,95,42,13-04-2023 08:04,April 14,no,6
1221,1222,average product. wonderful experience.,96,42,13-04-2023 08:04,April 14,yes,2
1222,1223,amazing features. easy to use.,100,42,13-04-2023 08:04,April 14,yes,1
1223,1224,highly recommend. very satisfied. works as expected.,3,43,13-04-2023 08:04,April 14,no,3
1224,1225,bad experience. waste of money.,5,43,13-04-2023 08:04,April 14,yes,1
1225,1226,amazing features. great value.,14,43,13-04-2023 08:04,April 14,no,2
1226,1227,poor quality. bad experience. it's okay.,17,43,13-04-2023 08:04,April 14,no,4
1227,1228,one star. broke easily.,18,43,13-04-2023 08:04,April 14,yes,2
1228,1229,awful. broke easily.,21,43,13-04-2023 08:04,April 14,yes,1
1229,1230,fantastic. five stars.,24,43,13-04-2023 08:04,April 14,no,2
1230,1231,easy to use. love this product.,26,43,13-04-2023 08:04,April 14,yes,0
1231,1232,amazing features. five stars. met expectations.,31,43,13-04-2023 08:04,April 14,no,5
1232,1233,fantastic. exceeded expectations.,36,43,13-04-2023 08:04,April 14,no,6
1233,1234,poor quality. customer service was bad.,37,43,13-04-2023 08:04,April 14,yes,2
1234,1235,some pros and cons. very satisfied.,38,43,13-04-2023 08:04,April 14,yes,1
1235,1236,some pros and cons. very disappointed.,41,43,13-04-2023 08:04,April 14,no,3
1236,1237,fantastic. excellent quality.,42,43,13-04-2023 08:04,April 14,yes,1
1237,1238,would not recommend. worst purchase.,43,43,13-04-2023 08:04,April 14,no,2
1238,1239,poor quality. poor quality. it's okay.,47,43,13-04-2023 08:04,April 14,no,4
1239,1240,met expectations. missing features.,50,43,13-04-2023 08:04,April 14,yes,2
1240,1241,awful. poor quality.,54,43,13-04-2023 08:04,April 14,yes,1
1241,1242,highly recommend. highly recommend.,57,43,13-04-2023 08:04,April 14,no,2
1242,1243,worst purchase. customer service was bad. met expectations.,60,43,13-04-2023 08:04,April 14,yes,0
1243,1244,wonderful experience. works perfectly. neither good nor bad.,63,43,13-04-2023 08:04,April 14,no,5
1244,1245,great value. easy to use. average product.,65,43,13-04-2023 08:04,April 14,no,6
1245,1246,awful. missing features.,66,43,13-04-2023 08:04,April 14,yes,2
1246,1247,wonderful experience. very satisfied. it's okay.,69,43,13-04-2023 08:04,April 14,yes,1
1247,1248,best purchase ever. wonderful experience.,71,43,13-04-2023 08:04,April 14,no,3
1248,1249,highly recommend. five stars. it's okay.,72,43,13-04-2023 08:04,April 14,yes,1
1249,1250,decent for the price. highly recommend.,75,43,13-04-2023 08:04,April 14,no,2
1250,1251,worst purchase. does not work.,76,43,13-04-2023 08:04,April 14,no,4
1251,1252,excellent quality. fantastic.,85,43,13-04-2023 08:04,April 14,yes,2
1252,1253,would not recommend. customer service was bad. average product.,87,43,13-04-2023 08:04,April 14,yes,1
